sample_idx,is_outlier,iforest_score,label,abs_label,text_std,audio_std,vision_std,text_jump,audio_jump,vision_jump
6676,0,0.0809540497898251,0.0,0.0,1.2900436,0.9752913,1.0999126,1.2899448,0.5226638,0.20745245
6677,0,0.1544150529333784,0.0,0.0,1.0282481,0.80152243,0.6933317,0.8161491,0.29441392,0.10786849
6678,0,0.0108847469012457,0.0,0.0,1.3958719,1.0503507,1.01931,1.6129146,0.60299826,0.26441267
6679,1,-0.0049794747048019,-0.33333334,0.33333334,1.4433278,1.1098863,0.9558017,1.5938029,0.5829687,0.17361487
6680,0,0.0604585897123078,0.6666667,0.6666667,1.2804852,1.0032216,0.9925248,1.3155812,0.50223404,0.19149548
6681,0,0.0116291687198192,1.6666666,1.6666666,1.4176116,1.0775359,0.99553114,1.5949534,0.5667223,0.18702078
6682,0,0.1575079366450956,0.6666667,0.6666667,0.89203095,0.824419,0.82425,0.6445971,0.31133202,0.1911052
6683,0,0.1016168034796917,0.33333334,0.33333334,1.088391,0.96730685,0.9587134,1.0206645,0.42538548,0.14170465
6684,0,0.1433261465562818,0.0,0.0,1.0617915,0.8316972,0.8688136,0.92557687,0.34033766,0.14076981
6685,0,0.1093203512714597,1.6666666,1.6666666,1.2097833,0.9442214,0.9694323,1.1143217,0.4213711,0.17689903
6686,1,-0.0234795481915259,0.33333334,0.33333334,1.4295048,1.0785882,1.0254478,1.6127222,0.59671986,0.19560601
6687,1,-0.0218205430183202,1.3333334,1.3333334,1.5654728,1.120435,1.4314117,1.7796638,0.58858395,0.6628969
6688,0,0.1397943944302487,2.6666667,2.6666667,1.0200744,0.8321903,1.2244644,0.83024615,0.29980367,0.25402343
6689,0,0.1434572933463975,2.0,2.0,0.98271877,0.8014686,1.2886497,0.7955631,0.30890614,0.26619166
6690,0,0.1122000614197346,-0.6666667,0.6666667,1.1014122,0.94665426,1.2132872,1.0486681,0.40928432,0.33484113
6691,0,0.1321602767492569,0.33333334,0.33333334,1.059051,1.2844863,0.75610757,0.89247155,0.4711471,0.24008057
6692,0,0.0764733251317902,-1.3333334,1.3333334,1.2989074,1.0088117,0.9165194,1.3632097,0.48031288,0.35354665
6693,1,-0.0126123001221519,-0.6666667,0.6666667,1.4347879,1.0466813,0.9393224,1.6474049,0.62112004,0.3934398
6694,0,0.1770884143737394,-1.6666666,1.6666666,0.7569753,0.7326041,0.7016041,0.47869632,0.21614201,0.1651954
6695,0,0.0604987366842804,0.0,0.0,1.3948312,1.0174341,0.9474614,1.4400611,0.5349357,0.40392742
6696,0,0.1673989193596926,1.0,1.0,0.7312426,0.67744356,0.5422481,0.39783365,0.16082324,0.078758314
6697,0,0.1809212558388278,1.0,1.0,0.7133651,0.7307591,0.6854771,0.3837442,0.1706142,0.106832564
6698,0,0.1040284745971113,1.0,1.0,1.2130167,1.0034009,0.8447265,1.2177575,0.45465502,0.31326672
6699,0,0.1578759741900673,-0.6666667,0.6666667,0.86495346,0.83415276,1.1495743,0.5371729,0.21796356,0.28644723
6700,0,0.1571667670186931,1.0,1.0,0.634387,0.694794,0.940435,0.26199275,0.124525994,0.14494392
6701,0,0.1713627983989154,0.33333334,0.33333334,0.7148246,0.71900564,0.81149805,0.35810617,0.16693759,0.19295515
6702,0,0.1720110832502092,1.3333334,1.3333334,0.6663543,0.7046565,0.84108156,0.30744734,0.15431607,0.19403207
6703,0,0.1654966381586244,1.0,1.0,0.63988286,0.73053914,0.83307374,0.31015077,0.15101402,0.14735346
6704,0,0.160805501641542,0.33333334,0.33333334,0.67632127,0.73402727,0.7487257,0.28655517,0.14803389,0.16122296
6705,0,0.1535533235149007,0.33333334,0.33333334,0.9140429,0.87008774,1.1275492,0.5978554,0.24012433,0.30985144
6706,0,0.1466202579031179,1.3333334,1.3333334,1.0111239,0.8693302,0.56337535,0.711862,0.26323897,0.12510169
6707,0,0.1694404434217651,0.33333334,0.33333334,0.61433715,0.67340314,0.32956067,0.28349963,0.119227424,0.0
6708,0,0.172176502684499,-0.33333334,0.33333334,0.66273636,0.6889846,0.34673065,0.29332748,0.12765236,0.027140295
6709,0,0.1278387184077046,0.33333334,0.33333334,1.0983877,0.93042,0.35555828,0.91838396,0.3345994,0.059533868
6710,0,0.1484511767507311,0.6666667,0.6666667,0.9669221,0.8334046,0.86435837,0.6615957,0.2562179,0.23204742
6711,0,0.155752783614729,0.0,0.0,0.956951,0.9334663,0.49151474,0.7042113,0.3021234,0.10096452
6712,0,0.0306134668898089,1.0,1.0,1.4114933,0.9604551,0.93502164,1.458096,0.5133579,0.34707424
6713,0,0.1584183712819925,0.33333334,0.33333334,0.97782123,0.74366206,0.6639718,0.6711553,0.21940231,0.1295577
6714,0,0.1585800549190075,0.6666667,0.6666667,0.8495888,0.75559753,0.6491252,0.55499864,0.21600164,0.11950616
6715,0,0.0106216699485339,-0.6666667,0.6666667,1.4228455,0.9798443,1.0120037,1.5799985,0.51697075,0.38601878
6716,0,0.1298962933551214,0.6666667,0.6666667,1.1057527,0.9374468,0.8983852,0.93552923,0.38708565,0.24243896
6717,0,0.173267653890679,0.33333334,0.33333334,0.7609695,0.75935125,0.7737259,0.40540686,0.1561453,0.15060881
6718,0,0.1662264052309324,0.0,0.0,0.8665065,0.7861702,0.64465314,0.5940545,0.24025494,0.120419905
6719,0,0.0921875253768102,0.6666667,0.6666667,1.3699445,0.9714474,0.9182199,1.3197507,0.4871181,0.33405894
6720,0,0.1632990262807858,0.0,0.0,1.0275764,0.75402814,0.68901074,0.7129299,0.21989582,0.15010516
6721,1,-0.0331133691624034,2.3333333,2.3333333,1.4564986,1.0203699,0.9131765,1.5908368,0.5436348,0.3356089
6722,1,-0.0126010239180069,0.6666667,0.6666667,1.3692033,1.2006514,1.3888012,1.5245576,0.7027809,0.4583466
6723,0,0.1718684079322811,0.33333334,0.33333334,0.806479,0.8548799,1.0420251,0.46736196,0.24977714,0.16200648
6724,0,0.1634918647224908,1.6666666,1.6666666,0.89741236,0.7329437,0.80353904,0.64085746,0.23553717,0.1315705
6725,0,0.1541676080906012,0.33333334,0.33333334,0.9111935,0.69087255,0.7861433,0.6825469,0.21646349,0.16612399
6726,0,0.1482442938042641,-0.33333334,0.33333334,1.0436761,0.7581231,0.8837407,0.84178406,0.27230728,0.18495685
6727,0,0.007138281348101,0.6666667,0.6666667,1.3663282,1.2351968,1.4041176,1.4555074,0.7007516,0.40336707
6728,0,0.1312460396767845,0.0,0.0,1.0352908,0.9370278,0.9842069,0.8782585,0.44355246,0.249382
6729,0,0.1688362669577788,0.6666667,0.6666667,0.6555338,0.7423335,0.7533049,0.28459847,0.1543639,0.080894895
6730,0,0.1579730006181012,1.0,1.0,0.91295046,1.0221795,1.0039132,0.6186278,0.33887607,0.17324446
6731,0,0.1583341114110352,1.3333334,1.3333334,0.9398689,0.98970973,0.9251286,0.61201346,0.32824275,0.16546069
6732,0,0.1325734420461314,1.0,1.0,1.0527874,1.0791951,1.0976189,0.8709518,0.44522384,0.27229208
6733,0,0.0907299236667171,2.3333333,2.3333333,1.190496,1.2439361,1.1974686,1.1396465,0.6225076,0.2957561
6734,0,0.1236395679018491,1.6666666,1.6666666,1.1005356,1.0836805,1.1338526,0.87315404,0.4083301,0.1762638
6735,0,0.1519708953708294,1.0,1.0,0.9543114,0.9809149,0.97769475,0.69732666,0.35998973,0.17599371
6736,0,0.1738306442115443,2.0,2.0,0.7489421,0.91439754,0.8143463,0.42888588,0.21886757,0.10624087
6737,0,0.1569542048522869,1.0,1.0,0.8539324,1.0676715,0.8834757,0.55168635,0.34128726,0.19024327
6738,0,0.1556491041835966,1.0,1.0,1.03399,1.0157995,0.98852915,0.81233877,0.39338258,0.19391079
6739,0,0.150050202110209,1.0,1.0,0.97170275,1.0026598,0.9877825,0.72126096,0.3874342,0.17584117
6740,0,0.1069947995038301,1.0,1.0,1.0983388,1.3191546,1.0824969,0.9861334,0.59051585,0.24355692
6741,1,-0.0093910365869696,0.33333334,0.33333334,1.3696234,1.2704375,1.2209433,1.4724389,0.7848982,0.43015683
6742,0,0.1680486435979213,1.3333334,1.3333334,0.886629,0.9087612,0.91886085,0.5810315,0.30202645,0.16886108
6743,0,0.1127176016896439,1.6666666,1.6666666,1.2059989,0.96773297,0.90969175,1.0903798,0.47267187,0.31410193
6744,0,0.0973675733739966,0.0,0.0,1.299226,1.0636989,0.95043635,1.291591,0.6039069,0.3456553
6745,0,0.1656952855650532,-1.0,1.0,0.88360196,0.71964103,0.9325407,0.56099105,0.23101185,0.110119894
6746,0,0.1334219229347009,1.3333334,1.3333334,1.0104264,0.8938819,0.7304777,0.7793576,0.37305158,0.18709032
6747,0,0.1425419678796608,0.6666667,0.6666667,1.0538884,0.90430236,0.8285938,0.78713024,0.3777666,0.19289282
6748,0,0.017752640143258,0.6666667,0.6666667,1.340506,1.2566512,0.9848983,1.4633487,0.75013936,0.40169576
6749,0,0.1287786378697289,1.0,1.0,1.095308,0.9512096,0.6464117,0.896615,0.43913028,0.2172164
6750,0,0.1031173918872629,0.0,0.0,1.2209687,1.0495453,0.7919987,1.1208843,0.5413928,0.22824565
6751,0,0.1325998128758322,0.6666667,0.6666667,1.0762122,0.98918486,0.6199749,0.87234056,0.42357025,0.21531186
6752,0,0.1736639896350292,1.0,1.0,0.6944781,0.6796306,0.7185189,0.35567597,0.18143123,0.09704985
6753,0,0.1497343240280694,0.0,0.0,1.0064814,0.922699,0.77518857,0.75211763,0.34453404,0.18439023
6754,0,0.1112908257076165,-0.6666667,0.6666667,1.0455339,0.95678914,0.91441643,0.82651687,0.42581552,0.26717344
6755,0,0.1719855129982653,-1.0,1.0,0.6115724,0.70483786,0.668979,0.27500913,0.16564107,0.099462874
6756,0,0.1545260045276553,0.0,0.0,1.0494863,1.1605036,0.80579746,0.8349565,0.40052202,0.18804182
6757,1,-0.0105945619352302,1.0,1.0,1.339822,1.5370344,0.9767976,1.4911987,0.7301518,0.2857213
6758,1,-0.0195460259164476,0.33333334,0.33333334,1.3761264,1.6160911,0.90097415,1.4789932,0.8060595,0.28387794
6759,0,0.1698850512100463,-0.33333334,0.33333334,0.6697344,0.7736084,0.5850805,0.27320603,0.13127218,0.075335264
6760,0,0.0128323594729214,0.6666667,0.6666667,1.4263908,1.4944094,0.99622244,1.5715505,0.7611456,0.3310737
6761,0,0.1093765232691129,1.3333334,1.3333334,1.1305708,1.3382038,0.90574884,1.0122497,0.53639704,0.22031292
6762,0,0.1736095322260216,0.33333334,0.33333334,0.6648031,0.84125525,0.617368,0.31238687,0.16290058,0.06140805
6763,0,0.0879723068582795,0.0,0.0,1.3473881,1.3115599,0.96616,1.3529552,0.68487173,0.29383302
6764,0,0.1732364396318546,1.3333334,1.3333334,0.73439515,0.85366267,0.6527703,0.40890107,0.18972887,0.12672968
6765,0,0.1581037827763313,1.0,1.0,1.0051035,1.0692153,0.8185323,0.72429335,0.37679204,0.17863545
6766,0,0.1312461852344775,0.6666667,0.6666667,1.0248419,1.1379533,0.87090695,0.8523953,0.44907802,0.23446874
6767,1,-0.0183276358194529,0.6666667,0.6666667,1.3690429,1.561344,1.114862,1.5285513,0.81415945,0.35719225
6768,0,0.1289234360735125,0.33333334,0.33333334,1.0431105,1.0869266,0.84896857,0.80840945,0.44611487,0.20474699
6769,0,0.0242283931953475,0.0,0.0,1.34146,1.4588935,1.0383301,1.4569789,0.8140054,0.34441108
6770,0,0.1618690076518358,0.33333334,0.33333334,0.92465353,1.044502,0.88155556,0.65374696,0.3777201,0.1972658
6771,0,0.1359006588683782,0.6666667,0.6666667,0.96484846,1.2821751,0.85811657,0.7648847,0.47157457,0.18245953
6772,1,-0.0153461749407894,1.3333334,1.3333334,1.3044002,1.5135721,0.9875918,1.437986,0.8085789,0.34185147
6773,0,0.0079201947258089,-1.3333334,1.3333334,1.2712872,1.0219071,1.0603833,1.3591422,0.5124508,0.224781
6774,0,0.1660540252808632,0.33333334,0.33333334,0.880085,0.7580779,0.7691425,0.58942974,0.2256211,0.12461495
6775,0,0.0958346636351323,-0.6666667,0.6666667,1.2419016,0.9649229,0.8746729,1.1545985,0.4339083,0.1743022
6776,0,0.1841694377156424,-0.6666667,0.6666667,0.7729523,0.6801693,0.5781136,0.4312642,0.16250154,0.0809405
6777,0,0.1764279994271055,-1.6666666,1.6666666,0.8340833,0.77635765,0.6685467,0.5100177,0.19556405,0.07679559
6778,0,0.1653606364549205,-0.33333334,0.33333334,0.74799144,0.6857327,0.72634584,0.40879127,0.16255677,0.11214355
6779,0,0.0600525360045993,-1.6666666,1.6666666,1.350185,0.9371822,1.0798181,1.3465798,0.4477006,0.27834576
6780,0,0.0036844257783811,0.0,0.0,1.4243115,1.0421718,1.0101852,1.5883645,0.51053447,0.24362701
6781,0,0.1571647179305922,-2.3333333,2.3333333,0.9621033,0.78052145,0.80916566,0.67123234,0.23505288,0.14091852
6782,0,0.0624250967177047,0.33333334,0.33333334,1.3258733,0.9810958,1.0205485,1.3119295,0.46899676,0.2762855
6783,0,0.0480543996095908,0.6666667,0.6666667,1.3409569,0.9529352,0.9906567,1.3132267,0.44024977,0.2363172
6784,0,0.1772583516496681,-2.3333333,2.3333333,0.6936267,0.6945979,0.5776542,0.356241,0.15162979,0.07890765
6785,1,-0.0217333164186266,0.0,0.0,1.463632,1.0273498,0.9398401,1.6268915,0.5655049,0.3311804
6786,0,0.1530588182708911,1.0,1.0,0.96560824,0.8320642,0.7702943,0.7155907,0.27399296,0.12571846
6787,0,0.1210846156797243,-0.33333334,0.33333334,1.1055263,0.9184354,0.8267722,0.9416859,0.37488884,0.14814807
6788,0,0.1549529515520552,0.6666667,0.6666667,0.9464823,0.85700285,1.5484599,0.7279506,0.34437084,0.33312967
6789,0,0.1665478918358842,0.33333334,0.33333334,0.80810326,0.72647494,1.3243804,0.48036137,0.22222166,0.26614228
6790,0,0.1410589927487187,0.0,0.0,1.1142299,0.8634755,1.1623772,0.9069719,0.36320654,0.32022688
6791,0,0.1683683339143579,1.0,1.0,0.89461,0.7699329,0.91572016,0.5782198,0.23591882,0.2452193
6792,0,0.078381659521615,1.0,1.0,1.3273358,0.9717585,1.1461593,1.3698515,0.5466221,0.4610566
6793,0,0.1287522882601608,2.3333333,2.3333333,1.138388,0.9030622,1.3547571,0.96630967,0.41105694,0.37469134
6794,0,0.1660530635190047,2.0,2.0,0.8790403,0.74249536,0.8682917,0.5172722,0.21045475,0.20921999
6795,0,0.0816198673270408,1.3333334,1.3333334,1.2530715,1.0252883,1.5924058,1.226242,0.53948206,0.46774045
6796,0,0.150203055429993,1.6666666,1.6666666,1.0447598,0.82084864,0.9934945,0.83484703,0.308563,0.2955504
6797,0,0.1436141634141772,0.6666667,0.6666667,1.1281344,0.876741,1.2892276,0.954481,0.40056077,0.3752541
6798,0,0.1787443257785095,1.6666666,1.6666666,0.5849224,0.6402488,0.51501477,0.25873604,0.12126905,0.07244616
6799,0,0.0090541303154587,0.0,0.0,1.4560432,0.89925635,0.880425,1.6585873,0.56922877,0.3462307
6800,0,0.1210649544944081,0.6666667,0.6666667,1.045721,0.8196646,0.76630265,0.91866046,0.34307805,0.20216346
6801,0,0.1703521011429301,0.0,0.0,0.6358529,0.6082172,0.45527685,0.2667458,0.11701043,0.080178365
6802,0,0.0311914033257656,-2.3333333,2.3333333,1.3356225,0.89474696,0.8172492,1.4538294,0.52131504,0.3383707
6803,0,0.1710380408690057,-1.3333334,1.3333334,0.68641174,0.63525194,0.5046651,0.33489618,0.13342674,0.09217325
6804,0,0.0839651572170306,-1.3333334,1.3333334,1.2993875,0.8498772,0.76719385,1.2790262,0.45208377,0.27934247
6805,0,0.1721275205651362,-1.0,1.0,0.806829,0.6678952,0.5745613,0.46254668,0.16117522,0.113350175
6806,0,0.1604858628883339,-2.0,2.0,0.8944953,0.6874507,0.5856205,0.5784271,0.21660006,0.13824299
6807,0,0.1119573070211206,-1.6666666,1.6666666,1.1907994,0.80562514,0.74685544,1.1167068,0.37750432,0.24746996
6808,0,0.1706106086399756,0.0,0.0,0.6133886,0.60622925,0.53536665,0.24830714,0.10326554,0.101938665
6809,0,0.167243587594447,0.33333334,0.33333334,0.84219176,0.71135813,0.663914,0.60890776,0.23679534,0.1624104
6810,0,0.175701550007784,-1.0,1.0,0.54239905,0.5711655,0.44126785,0.20536555,0.072021015,0.056580283
6811,1,-0.0286189594909318,-0.6666667,0.6666667,1.3776573,1.5501258,1.1456879,1.5186021,0.7252154,0.26704895
6812,0,0.1386740014160045,0.33333334,0.33333334,1.0519338,0.86069316,0.68890285,0.75815797,0.32669163,0.15558821
6813,0,0.1726603723631476,0.0,0.0,0.63616383,0.65692765,0.4941196,0.18396567,0.09357458,0.05484942
6814,0,0.1740044858410346,-0.33333334,0.33333334,0.7189451,0.7013854,0.5713881,0.3722268,0.15867817,0.08292102
6815,0,0.1434454771924075,0.0,0.0,1.1080173,0.80322075,0.69880426,0.9379715,0.3199319,0.22140448
6816,0,0.1340064410412687,-0.33333334,0.33333334,1.0263594,0.8879159,0.8626047,0.91104895,0.3823488,0.23825046
6817,0,0.174554801239861,0.0,0.0,0.68718165,0.69210404,0.5781777,0.33594212,0.15336461,0.07376225
6818,0,0.1749883661955597,-1.0,1.0,0.64075017,0.6982785,0.5867316,0.31486332,0.14269768,0.08952102
6819,0,0.15158636860897,-0.33333334,0.33333334,1.0116532,0.7873529,0.8439641,0.75618744,0.26692852,0.17750432
6820,0,0.1300645322749646,1.0,1.0,1.1092013,0.8878429,0.85258937,0.9190296,0.36873302,0.28614178
6821,0,0.1750041796493856,0.0,0.0,0.55831534,0.6175124,0.49668863,0.17098571,0.0674708,0.056314282
6822,0,0.1491711955337727,0.0,0.0,1.0732168,0.7674672,0.75161177,0.85805964,0.3210304,0.22361007
6823,0,0.1740210565915598,0.6666667,0.6666667,0.86666125,0.81087244,0.7308046,0.5777564,0.2416695,0.15256959
6824,0,0.1601613565571905,0.33333334,0.33333334,0.9397089,0.7698404,0.645114,0.6834807,0.26622403,0.1611758
6825,0,0.1472714945352003,0.33333334,0.33333334,1.0702786,0.79804045,0.7249401,0.8867673,0.32188246,0.23241597
6826,0,0.1705093023234591,0.0,0.0,0.7480477,0.69179684,0.58857834,0.38870966,0.16348456,0.09538654
6827,0,0.1425276147722525,0.0,0.0,1.0238494,0.7923294,0.66819996,0.8217129,0.32111108,0.16120476
6828,0,0.1462256578574903,-0.33333334,0.33333334,1.071053,0.83614504,0.8027558,0.9059092,0.37592182,0.23908696
6829,0,0.1796039498294385,0.0,0.0,0.6986153,0.6653098,0.5733343,0.35302955,0.14661595,0.0787288
6830,0,0.1658427492907366,-2.3333333,2.3333333,0.78569955,0.667798,0.8438451,0.47679672,0.17869465,0.15512842
6831,0,0.1761515227664986,-3.0,3.0,0.7729997,0.7074067,0.78289074,0.4935699,0.20632325,0.16070592
6832,0,0.1764897404566142,-2.6666667,2.6666667,0.8688025,0.6622431,0.8631984,0.5982305,0.2275933,0.16826688
6833,0,0.1682541250793124,-3.0,3.0,0.71388483,0.6186394,0.72569096,0.34550226,0.11712173,0.091625325
6834,0,0.1771428048302051,-2.0,2.0,0.7622756,0.641255,0.7943084,0.45184135,0.17561205,0.16174185
6835,0,0.1834880068959553,-2.0,2.0,0.6613245,0.65716374,0.71607524,0.35476008,0.144767,0.11531253
6836,0,0.1801574219329252,0.33333334,0.33333334,0.717196,0.6637924,0.78422827,0.4195282,0.17510363,0.18870825
6837,0,0.1762928155379661,0.0,0.0,0.51312536,0.5895517,0.60376436,0.1854832,0.08784643,0.09552072
6838,0,0.1619887134929272,-0.33333334,0.33333334,0.9423744,0.72954035,0.7910877,0.6759673,0.2516439,0.17687227
6839,0,0.1621348674461075,-2.6666667,2.6666667,0.9218566,0.7419746,0.7985032,0.6697065,0.2666503,0.14826703
6840,0,0.1682274205114903,0.0,0.0,0.83814156,0.6650275,0.7853747,0.52458096,0.19502652,0.16808319
6841,0,0.1654517290951871,0.0,0.0,0.84004515,0.7028819,0.7667401,0.5164915,0.20730752,0.1426101
6842,0,0.1747026696636753,-1.0,1.0,0.8607515,0.67798334,0.84144366,0.522411,0.19744313,0.13900454
6843,0,0.1785957927369943,-2.0,2.0,0.710133,0.6526538,0.81262857,0.42044458,0.16224363,0.14795406
6844,0,0.1685356727817508,0.33333334,0.33333334,0.7096276,0.6558295,0.8139707,0.3361626,0.15570112,0.123060375
6845,0,0.1510941914821728,-1.6666666,1.6666666,0.96501327,0.7729746,1.0337869,0.7449332,0.3138433,0.24165563
6846,0,0.1735671936350087,-1.3333334,1.3333334,0.7687976,0.66489697,0.8121469,0.454939,0.17844826,0.14369507
6847,0,0.151126203110028,-0.6666667,0.6666667,0.96045667,0.6634712,0.8304581,0.5679631,0.17914861,0.15401779
6848,0,0.1805483094886419,-1.0,1.0,0.66151667,0.66118956,0.72176915,0.34047037,0.14949365,0.10608572
6849,0,0.1550484073634584,-1.0,1.0,0.8537502,0.71053636,0.9012655,0.5206712,0.21303114,0.17457859
6850,0,0.1669006249900574,-2.3333333,2.3333333,0.78644997,0.691853,0.82061166,0.48564386,0.21976028,0.18738802
6851,0,0.1756519608033214,-2.6666667,2.6666667,0.6161499,0.61234623,0.6319683,0.29494584,0.122616105,0.09017517
6852,0,0.1685675839087798,1.0,1.0,0.6157762,0.59639037,0.6021352,0.23950678,0.09090958,0.07516004
6853,0,0.180444109688001,-2.0,2.0,0.7601031,0.6689032,0.83296597,0.46156794,0.19697097,0.17193797
6854,0,0.1528279396685715,-3.0,3.0,0.89025897,0.71818405,0.9359917,0.59344864,0.23596661,0.2254077
6855,0,0.1723900867892922,-2.0,2.0,0.79887134,0.65405214,0.8203457,0.48760185,0.17131826,0.15869598
6856,0,0.1694231699146884,-0.6666667,0.6666667,0.60699874,0.70439774,0.49884984,0.24946964,0.12136582,0.042790137
6857,0,0.1653979086774255,0.0,0.0,0.85127896,0.81107265,0.5520364,0.5491575,0.24753715,0.1475697
6858,0,0.1739450061472087,-2.0,2.0,0.7018279,0.77582806,0.4506178,0.32914788,0.17673245,0.05921292
6859,0,0.1361652975220708,-2.3333333,2.3333333,0.96870583,0.9879145,0.56769365,0.79351246,0.3804192,0.14629507
6860,0,0.1575731349016597,-2.3333333,2.3333333,0.91802377,0.8938064,0.6389648,0.68624,0.33045942,0.16628763
6861,0,0.1717348946755437,-1.6666666,1.6666666,0.71382827,0.71863914,0.5045845,0.35033676,0.16992502,0.07932467
6862,0,0.0929026882886804,-2.0,2.0,1.2617882,1.1129388,1.0414075,1.2391704,0.55389905,0.26174513
6863,0,0.1504516836987406,2.0,2.0,0.8922089,0.8902594,0.8359799,0.59958375,0.30789515,0.18475083
6864,0,0.1678157449800446,-0.33333334,0.33333334,0.6509699,0.67421067,0.51505363,0.30622602,0.12592284,0.09523881
6865,0,0.0618678539965161,-2.3333333,2.3333333,1.1769806,1.1589255,0.9625032,1.2162588,0.5550095,0.23189934
6866,0,0.1587603666015121,-2.3333333,2.3333333,0.88843197,0.8297619,0.795391,0.64013,0.264539,0.19182299
6867,0,0.1626377004928094,-2.0,2.0,0.78074443,0.7214641,0.67327297,0.45261848,0.18224938,0.14260162
6868,0,0.1408504235008234,0.0,0.0,1.0222694,0.8654782,0.8182784,0.82136655,0.32542458,0.1806307
6869,0,0.1673692111852016,-2.6666667,2.6666667,0.8014228,0.7312793,0.6097844,0.48644274,0.17072412,0.10846813
6870,0,0.1590785297209165,-2.6666667,2.6666667,0.90111476,0.7913435,0.83942395,0.61760217,0.25392863,0.17788406
6871,0,0.1390160494366407,-0.6666667,0.6666667,0.9862129,0.90827173,0.56519943,0.7524687,0.3418639,0.10047912
6872,0,0.1423756237148813,-2.6666667,2.6666667,1.0903597,0.8451297,0.8308069,0.93701226,0.3065078,0.19435439
6873,0,0.1675446835329576,-2.0,2.0,0.53955275,0.625904,0.58760613,0.19172826,0.09328215,0.06404026
6874,0,0.1562908866966514,-2.3333333,2.3333333,0.90682024,0.81750447,0.6821337,0.6155671,0.25484508,0.11884834
6875,0,0.1536811117822383,-2.6666667,2.6666667,0.8550402,0.84832966,0.8722639,0.57895684,0.257042,0.1412621
6876,0,0.1579488758701474,-2.3333333,2.3333333,0.8121549,0.7703112,0.8344664,0.50487524,0.22365561,0.12178808
6877,0,0.1642275606033056,-1.3333334,1.3333334,0.75485724,0.6827829,0.5453126,0.36660123,0.14861561,0.03651377
6878,0,0.1318240322422941,0.0,0.0,1.0948063,1.0993571,0.77790636,0.9164981,0.4263443,0.06873084
6879,0,0.1522405348074959,-0.6666667,0.6666667,0.95060915,0.98837626,0.7128904,0.6985354,0.34869543,0.046063162
6880,0,0.1770260794617169,0.0,0.0,0.66049176,0.66969746,0.5099749,0.2975291,0.13032946,0.031699955
6881,0,0.1648855456369883,-1.3333334,1.3333334,0.8188707,0.9215011,0.6435124,0.5574706,0.2891738,0.04798511
6882,0,0.1578710264847367,-0.6666667,0.6666667,0.8945706,0.87240106,0.65310067,0.549063,0.27484372,0.047240347
6883,0,0.1766688882504633,0.0,0.0,0.7646427,0.7974043,0.5531906,0.37005666,0.17878659,0.037841573
6884,0,0.1529078236647254,0.6666667,0.6666667,0.95047927,0.99241775,0.6920068,0.65091836,0.28206792,0.20795777
6885,0,0.1192379898556255,1.3333334,1.3333334,1.0688509,1.1625084,0.8573138,0.8672502,0.4124937,0.2649258
6886,0,0.1830551145091505,-1.0,1.0,0.72085303,0.8653032,0.7387866,0.42380062,0.21365462,0.1413991
6887,0,0.0773232304408671,-1.6666666,1.6666666,1.164876,1.2227141,0.86180776,1.0703053,0.5023527,0.33288375
6888,0,0.1712262004341328,-1.0,1.0,0.7915862,0.93304074,0.83384275,0.50597143,0.30156696,0.19281052
6889,0,0.123259797324557,-0.6666667,0.6666667,1.0339813,1.1639997,0.91775197,0.85432756,0.45499235,0.24186735
6890,0,0.1641934114927185,-1.6666666,1.6666666,0.78697157,0.7455916,0.6580113,0.40412894,0.19179443,0.10335169
6891,0,0.1760206539534145,-1.6666666,1.6666666,0.8599036,0.833095,0.79111487,0.5188248,0.21173435,0.1529693
6892,0,0.1643480263317302,1.3333334,1.3333334,0.58856934,0.6857867,0.6305285,0.21889709,0.10238507,0.080063656
6893,0,0.1524969687604345,-2.0,2.0,0.9754821,1.0211743,0.8353959,0.72373825,0.36659658,0.23480582
6894,0,0.1704018328290239,0.33333334,0.33333334,0.7307459,0.70384604,0.5042808,0.329484,0.13621187,0.083999954
6895,0,0.1583284627018072,-2.0,2.0,0.88504875,0.9660526,0.74194366,0.6355142,0.33462933,0.22010016
6896,0,0.1775907604281844,-1.3333334,1.3333334,0.8194334,0.8475803,0.66155034,0.4948609,0.24969189,0.18451634
6897,0,0.1570214489604944,1.3333334,1.3333334,0.9063183,0.97747165,0.7883948,0.63307756,0.33488247,0.19038108
6898,0,0.0648328494552056,-0.33333334,0.33333334,1.3011613,1.2387024,0.9458548,1.3409189,0.60571194,0.3986366
6899,0,0.1765396804728587,0.6666667,0.6666667,0.58142173,0.6851612,0.63355976,0.22649267,0.12187624,0.08708959
6900,0,0.0649329314297122,1.6666666,1.6666666,1.2201011,1.2385252,1.0711677,1.2412351,0.61561304,0.47680846
6901,0,0.1541726146590131,-2.0,2.0,0.9152785,1.1284444,0.8569286,0.6827206,0.38194686,0.20229115
6902,0,0.1694536643832226,-1.3333334,1.3333334,0.7985993,0.9465726,0.73091626,0.49840376,0.29465955,0.14873517
6903,0,0.1820021032011486,-2.3333333,2.3333333,0.6711715,0.75363946,0.54064554,0.33242223,0.16155295,0.09679588
6904,0,0.1594170611328151,-2.6666667,2.6666667,1.0072483,0.9795348,0.77576745,0.7494944,0.34284782,0.23294918
6905,0,0.1760366065965949,0.6666667,0.6666667,0.51756006,0.64124817,0.5293152,0.1434634,0.072613195,0.05294037
